external_id,source,source_posting_id,published_at,acquired_at,role_family_sampling_stratum,natural_or_challenge,challenge_stratum,text_sha256,normalised_text_sha256,duplicate_group_id
reed_57123370,reed,57123370,14/07/2026,2026-08-07T17:57:36.836449+00:00,other_analyst,natural,,4d3044aaeffee9480e0e47c713f81b54c7c7dae6e4bcf36ff0899691c3e590a0,4099743ff90cf567192838e2084adc2c69ed58cd3b2850922ed79f6099d81b26,333
reed_57123517,reed,57123517,14/07/2026,2026-08-07T17:57:36.836564+00:00,other_analyst,natural,,9f6166d000f8a0239d5365910c1f1bfa4d646d952b7f3aff98491b7edc78358d,dbe9bdcc746c01bb2148715ac42c7cf34fd341a634778dd448579245bd9feaeb,334
reed_57123856,reed,57123856,14/07/2026,2026-08-07T17:57:36.836799+00:00,other_analyst,natural,,3009aecfd2465f5d0191f2515f8e541bfdb3c1defdd409851bccf9f217e607b6,00aa763852b6a41505079ec84e550925ebba83982fcff04d3a2effa6e1b51d64,336
reed_57123948,reed,57123948,14/07/2026,2026-08-07T17:57:36.836888+00:00,other_analyst,natural,,bf4fa69014cfdd16741ef75bffdf1862b9cf7a241ed922199d8bb647facee9c6,b116b20e138dccb3ec61e7bc9bf10897129559e13de12f007138ea505b374def,337
reed_57124375,reed,57124375,14/07/2026,2026-08-07T17:57:36.837039+00:00,other,natural,,ae968753dda43995f27f3e03b930c951cbd6f415bb508a108a7df391d2bc8fb4,7d447fa98f41da0f34b2039d1f5607d900dac2ac29b3858c5d376777e4671fc6,339
reed_57125015,reed,57125015,15/07/2026,2026-08-07T17:57:36.837146+00:00,other_analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,38120e60c936756dba7892eaa7a502167c00c3c71f8b34de61861f7c28fcc8f7,c33e390a6c1491fc408d6f8eb51a03d99c4fbae6d2d457e02e161cfd32b10a16,340
reed_57125150,reed,57125150,15/07/2026,2026-08-07T17:57:36.837413+00:00,other,challenge,C2_lexical_ambiguity_homonym,620b2622abf16b7bd3f1d58b64c598a200d47b7a8ecff947b362791a1711e2d9,63c71160f32d2a5cb293bc978a23a30fbab142290fb0147b418321d45dca7f10,341
reed_57125563,reed,57125563,15/07/2026,2026-08-07T17:57:36.837846+00:00,other_analyst,natural,,4b5d25f8dc872a8a50f66766fd9f3151b9be58b786eea660ffbedbb0bb89aa33,2980488803ff547cb750521d502ef910c982c1f0357a04783a465d014a78aa26,344
reed_57125828,reed,57125828,15/07/2026,2026-08-07T17:57:36.838103+00:00,other_analyst,natural,,78317000b04722ab290f001aeb85693b3b0d0f846d51e1a2f2287a2b7b1a5378,7965e3dca918b49bf5281377703390e8d78a7ba90805e9963eb50c90f16c6c31,346
reed_57126532,reed,57126532,15/07/2026,2026-08-07T17:57:36.838791+00:00,business analyst,natural,,6cd5b648cd8e2c35efe304c6f3efbf8794cc23aee8e23216122a69a063ee1555,cb17c13615dbd02d2dffa171022bc821bcae716444fa61d7524481506483f8e8,348
reed_57128019,reed,57128019,15/07/2026,2026-08-07T17:57:36.839220+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,21e68ef0479a09e1406d7aeaa7d9f1aaf8997dd50e13e387bdf37e9d1ee581a8,f95928a57fca2996ae1b56b19db2505fdc1800b8655d6ef7d8f7223f85d5ef4a,350
reed_57128052,reed,57128052,15/07/2026,2026-08-07T17:57:36.839436+00:00,other,natural,,aa558a681cf5ab062213127909d18d8dfcbddbf3ee61ea1bf7cae69d0e2bcec4,b668f532a986768625538a78648845a60c90b772c43204f16b0cc158f7b01792,351
reed_57128328,reed,57128328,15/07/2026,2026-08-07T17:57:36.839707+00:00,other_analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,354729daa4aa0ed04659e1cca2a63c041ff7917944a917c17dd82f4dc1218645,ac1e5c55dcaca98fae57748544de8b8ccc9c31fb9cfcc51fa2164834ba559cc3,354
reed_57128388,reed,57128388,15/07/2026,2026-08-07T17:57:36.839783+00:00,data analyst,natural,,42b628fbb78ec3a1008d062ad49b1bc35d26e64ac9ec03de1fd976d584a75358,dc5b925bc76c39f2895215f6fa8aaa2f0eb40cc1483b37d34b072aff7aebfb98,355
reed_57128401,reed,57128401,15/07/2026,2026-08-07T17:57:36.839869+00:00,data analyst,natural,,eb8cd31a5fb39f6d6692322e8954579a58a8d203f7d55a84113011e22f84a877,8597478e49924c39fa39268022f4825e4d734ec5a8c8bf4d4f847524d767a101,356
reed_57128879,reed,57128879,16/07/2026,2026-08-07T17:57:36.839927+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,517dc82dd915b1239ef70415493466571fdf18b1aa23589deeee3f0324e1ff15,0c6eac98dca57ce63dbb2b3b85b39de84a28689aae9728af18eb6eeb5d2697ea,357
reed_57128909,reed,57128909,16/07/2026,2026-08-07T17:57:36.839991+00:00,business analyst,natural,,e17743884b1d8d1cd8532927372c24e1c6268a86f4d4e19c7c86bc0f2b8e4a94,0a13de1c5e6f9c248fe450188bfdbf1a61a307ac1afab727b37207e176ae060e,358
reed_57128919,reed,57128919,16/07/2026,2026-08-07T17:57:36.840070+00:00,other_analyst,natural,,dbdc2fabe80dbbcf184079688abf3e475c21001c5a9c7f784f418c7c906fb78a,7e637622e31b14090394329e57bad57140c1b449977ce86bc7c5bf53d93b060f,359
reed_57128929,reed,57128929,16/07/2026,2026-08-07T17:57:36.840196+00:00,other_analyst,natural,,a4851fd428eb84c970e64d5c0e7424a1330684fc7cf8c3911d2c5926ff87f37e,b70ac311c167a5d50071705d389dc7978bd37852e0ceabb08f60f2f377ec4dc2,360
reed_57128935,reed,57128935,16/07/2026,2026-08-07T17:57:36.840297+00:00,other,natural,,bb895f82e66a4686e33d7c6f7eca5f475ac1a25859e0f0b37acda56f167adc79,f300746235fac9f1348defd61f19e9553aef6fcfb0038248bbd262d1292b81ed,361
reed_57129277,reed,57129277,16/07/2026,2026-08-07T17:57:36.840714+00:00,business analyst,challenge,C2_lexical_ambiguity_homonym,55e44d3dad4ff3d65c70e6e02923e7877d787e48ac25e47f2c52307ac520632c,5340f8731e803c562322244228d9c886e7aa482976f20cc387231768e2c26908,363
reed_57130010,reed,57130010,16/07/2026,2026-08-07T17:57:36.841380+00:00,finance analyst,natural,,a3b23ff47c8e3c9928c9719d36efbad51f8d754ccb27f41a1b3da19225f609fd,da79636f154541aab3258da8544e3445a4bfc5c698baff2fb73cb5e667f0caeb,365
reed_57130429,reed,57130429,16/07/2026,2026-08-07T17:57:36.859042+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,50e92a4aa9a931277401028ccb867fdb77ae8ac2a148bab6a7f8c78ca8933efb,ac2202016a2e6d32b634e3886a6301daf7de31c5078e852382681ecb549b29c5,471
reed_57130483,reed,57130483,16/07/2026,2026-08-07T17:57:36.841763+00:00,data analyst,natural,,ed4bffed67a6fb3fe925f0702b2c7fa477d5646b274b4180bab597adf27447aa,86b089280703bf5294aa90c066338d8e082d8ed8c0923da3de5512a7bf66da63,367
reed_57130866,reed,57130866,16/07/2026,2026-08-07T17:57:36.842178+00:00,business analyst,natural,,a53527904bb496316188a4b92fec06caaa7b33ef6eaccb1e2750a3b1c921280a,4fc6e8357464b1c6d3bc423bbf00a5db66e27404beb77c1bf6f67fc4ceef9dc3,370
reed_57131045,reed,57131045,16/07/2026,2026-08-07T17:57:36.842293+00:00,business analyst,natural,,480a4c3a3d04baed573e8deb64b9b37ee831ad325ba67429bf60c089beaaee22,760d0f51ff7acc478146531df3c69afb8322e83bb7e13482a31e92857ebb12aa,371
reed_57131074,reed,57131074,16/07/2026,2026-08-07T17:57:36.842395+00:00,finance analyst,natural,,ff471f8da39edd12cc29248a8d164b7827855760b3a15437cebf67cb3704e874,530bc9b7f61fa034a41f0fc6f26104004b4af30cc56830bd7134f2b4523d8454,372
reed_57131143,reed,57131143,16/07/2026,2026-08-07T17:57:36.842520+00:00,business analyst,natural,,3c9b5f58f1f1e3e4a4fa136fbd9e02398c418a62b955047f5671030fc85ccf65,3d0b3c06a9341e1e544967c3644968bcadba8b7d8d9ef023e31c0e29a9fe6346,373
reed_57131230,reed,57131230,16/07/2026,2026-08-07T17:57:36.842902+00:00,finance analyst,natural,,4c76045c63a9ec5d5fef890950f07e0e07eddbee250336431d90e1c5afbb95aa,5ee15d015e562b7f5953f8650825d0e4d33c2f99f48e3f814eab36ee65a74031,375
reed_57131234,reed,57131234,16/07/2026,2026-08-07T17:57:36.843002+00:00,other,challenge,C2_lexical_ambiguity_homonym,ff16a3670394df88caeecf23223ee188095f2b0a15f0395ea7917aa9138813fa,3580aab708d8c54a39e1fa214388d336409e63d17b030eee6d046d65dd5015da,376
reed_57131433,reed,57131433,16/07/2026,2026-08-07T17:57:36.843301+00:00,other_analyst,natural,,eaf8cc479399e17222c18ff6690f5ff75dd43061d9bad8252fc5b3e41d9058a0,636866c756e379b33cab24059966ca1878b32aad36c58fc359a53d8c12bafd18,378
reed_57131610,reed,57131610,16/07/2026,2026-08-07T17:57:36.843433+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,c241fa786270b998e9252c03c297bab55e73529b5c5e2761889f4679c8187a8f,f54b1ee6f4e571ae1aeb5e59d2fa03016cc98f38b35716ffe5b1123051ff10d9,379
reed_57131617,reed,57131617,16/07/2026,2026-08-07T17:57:36.843554+00:00,finance analyst,natural,,3785156eb9d8149a72c0e7eca44f7896c5e17a28c5d95e1bf07dfdaec7be7959,243670858a9d6b912b6673999c0a47d6cb88e2730d301cd79af1a8bc2b0dfa67,380
reed_57131956,reed,57131956,16/07/2026,2026-08-07T17:57:36.843934+00:00,other_analyst,natural,,b59c5542bca3faca888e962379c7298ef220111af04e11a465191ad0c59078eb,da3596d4a100d5f74b3a0e6d64f1c3947d5a286a0df10172c6236f0eed3153ee,382
reed_57131992,reed,57131992,16/07/2026,2026-08-07T17:57:36.844185+00:00,other_analyst,challenge,C3_role_terminology_edge,bcb8260785c4617966ba032b408e0155449ad68b7828fb658afa1e592c9108eb,e5eadcf74c7171d02d372db84d54e6d24bcaa48beace3259acf5a1359312008c,384
reed_57132030,reed,57132030,16/07/2026,2026-08-07T17:57:36.844390+00:00,other_analyst,natural,,81efb20509fcc3977a3f5d5909109ee0f61baac337b47d5d7fa24444b6871b2d,93991bec7c59f81a5498025d1c091fbae5cb6024e0a06f246d574f7cb764a2fd,386
reed_57132083,reed,57132083,16/07/2026,2026-08-07T17:57:36.844483+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,1e45e3cfe64a32a8f4ba6c5cd37a055d0af98a595fefb1e5dd6f82a77a4ab2c7,9fad3f6acee8e5f28bec5baf4c19dcc5ce569317a159a39c61fd0409c62b3ee1,387
reed_57132272,reed,57132272,16/07/2026,2026-08-07T17:57:36.844587+00:00,other_analyst,natural,,fe6538bfccb2b226eae3f00800ee49538a8c024177d2fc876a84beea0a0fedc9,9cd575ee6b0e140f71c970ae933aaf623d49926004c2b0b3466fb6864ceaebad,388
reed_57132291,reed,57132291,16/07/2026,2026-08-07T17:57:36.844677+00:00,data scientist,challenge,C3_role_terminology_edge,48939a15fd3a965b60921a64cd354cd6ecdd4114a408265b4b5f84a1a3db1093,99898bf6734053125d20ed0d378f90bdf93b065c03893e7759f1ae7397513fd6,389
reed_57132320,reed,57132320,16/07/2026,2026-08-07T17:57:36.844793+00:00,business analyst,natural,,445ac54fe38d8ab0a83424c3bdda8123ff578921cd7103b87663c9d7fb32f080,3ea2aee37c8c7a879813327c4b68a787b46f21a07fb932bfb6595f744e6c90d8,390
reed_57132721,reed,57132721,16/07/2026,2026-08-07T17:57:36.845000+00:00,data analyst,challenge,C2_lexical_ambiguity_homonym,bb6ffe3c8b42ed71cd92100720598c3dc111c088e43b8b46b74ad3ff9d498b5e,883711aa2a07a2531359681676bbf2b79f9d9eff0f0bb71e781516865a40bc8e,391
reed_57133131,reed,57133131,17/07/2026,2026-08-07T17:57:36.845432+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,3a225a05ae06dbb2395d30cb233b5088fbfdd93ba4c18cc943c829a73a6755c1,93830e28643d33e0a4fe1f4afb0bb6961ab531f65ead4d9fc05e274cc195b375,395
reed_57133816,reed,57133816,17/07/2026,2026-08-07T17:57:36.845932+00:00,other_analyst,challenge,C3_role_terminology_edge,0fb4102266a3128e92be598f0dea0f423fb591715c532a3465dac75ace2037eb,e277c3ea5240a4be72a85837523205f912ded50a6e9f1cca87ab4746abc4df90,398
reed_57135217,reed,57135217,17/07/2026,2026-08-07T17:57:36.846661+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,c2d17807e4786e48c25fa4431345bb576d85a524fe8bb017d833412f0e1b9e2d,d197d910477f1e8eb2a785bc719954b97de5c67fc0e3c6787d72c83ddcd31bfa,405
reed_57135493,reed,57135493,17/07/2026,2026-08-07T17:57:36.846803+00:00,business analyst,natural,,09c8e14dc4078fe51cfc74c5a14b8eed670cb9b0a759e531f58cf8a520ed1336,9c30187861fbb6ee85ae325edbc15e372d3150f8ec8f609837b212acad6a0221,406
reed_57135655,reed,57135655,17/07/2026,2026-08-07T17:57:36.847005+00:00,business analyst,natural,,7c444fb0871ebb4bbe151e45c665a36901271e4202246771255d70c0d92ee1ce,7391d0c2d9468d64a5d636580f0f717ddccc23a947b03609a4888e16c42f5aef,407
reed_57135679,reed,57135679,17/07/2026,2026-08-07T17:57:36.847118+00:00,other_analyst,natural,,fc6d71f7a250a1c234e40c4febacd9444946991f0e9fbae1899f730677200787,5bfe334268321195ca6886342454020b8ee3fe9ee8f2c8deba3a8a659d5374d6,408
reed_57135746,reed,57135746,17/07/2026,2026-08-07T17:57:36.847219+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,54775a4e8cbfebde7fa57be7efa2c22497530883fa8686dc1c0a8706076d6acd,e82c02a7eceb55c080e7552403fe66d4d2a560ec1628cf62c76baef5869b2450,409
reed_57135757,reed,57135757,17/07/2026,2026-08-07T17:57:36.847312+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,c6e2c6b09a5a75c697fb8270df3eac9dab3823874ea414284e0794d669b04dac,8da06db4ebe08bf48a38579da0f966d005f89bbdd6c2f9d86feff4921955fd15,410
reed_57136004,reed,57136004,17/07/2026,2026-08-07T17:57:36.847837+00:00,data analyst,natural,,06423ecf4e340bc2732cd33ea584389e082c91151eda3205242e2354bca784b1,5114fae278c3017cd1b37672313edd629520a7788febe2d7be6ae73740cd8e05,415
reed_57136146,reed,57136146,17/07/2026,2026-08-07T17:57:36.848184+00:00,data analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,9884c033a773131880270700c79ad38437fb28e3e5abd87d846d5d977a744575,6e1468b2aa8237bfeb694d5cc76ba06b13cd0c6d78696d4df464b4d5956b0eae,417
reed_57136241,reed,57136241,17/07/2026,2026-08-07T17:57:36.848262+00:00,analytics engineer,natural,,c89e6bdb4ed3ad919504675ce34e9d5974608c359f52bcebca7a1485765e3bfe,85873133523d869ad4ed9a79bedf8384546a9c1eac369917c417225fd17e6bcf,418
reed_57136315,reed,57136315,17/07/2026,2026-08-07T17:57:36.848364+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,fd474091109a2047a1b27476ec6791a9a69b7f3eb664d5253c88c16a8c909d6d,4850b695b70993115e28a37aa0837bade4179559e90c551a954df93ada4749e6,419
reed_57136412,reed,57136412,17/07/2026,2026-08-07T17:57:36.848661+00:00,other_analyst,challenge,C3_role_terminology_edge,cfdf6fab4c3ce20c495d8f2418f0dc13b0332c335a290a75a58bb0c64fa96c9d,bb788282a9fc7a2e924dc651329c3987d6ef31ed4c599b7820889614ce447674,421
reed_57136539,reed,57136539,17/07/2026,2026-08-07T17:57:36.848881+00:00,other_analyst,natural,,c26851adcaf6c329f894ae0ebc48767ab5ca47e68b178b2de24432790d52bbbd,8266d3fb2f017686f86d246c4867448044174fec0ae1bde3301c12e653413c9e,422
reed_57136541,reed,57136541,17/07/2026,2026-08-07T17:57:36.849020+00:00,marketing analyst,challenge,C3_role_terminology_edge,c6f3f2f57e44b588aacfc1e2125d82bebb3131e6613aac7f56d477bd31b800a2,4ab13ad54e3c9a89b5c686d2ce04b4647a520f83782a36667bb55b77bfefe001,423
reed_57136558,reed,57136558,17/07/2026,2026-08-07T17:57:36.849254+00:00,other_analyst,natural,,1cf4c0217e7115b2d9d43ca09d0655e30996bdd78ce108530ed6ae3149004e21,f04634a1621d2678adfd4b044fd5b86022889ebf7738de65cb54b463d83c241b,424
reed_57136646,reed,57136646,17/07/2026,2026-08-07T17:57:36.849490+00:00,business analyst,natural,,64da87992d168ad248dc3bd9933cdf64c4897e9dbf9faec75ccff86f1fb98329,7f591721a47018c09d3d83cfc264e08f64c04f1f21fb47259c8226187f8b4429,426
reed_57136677,reed,57136677,17/07/2026,2026-08-07T17:57:36.849593+00:00,other_analyst,natural,,7d19c4f89f498f94f19de42c791c7182e995dc5689f70ab9501e82e898b9350a,4dc4603c87f93f1b42627219dd738de6cc7996c9644ccba2887ea760536d0b5d,427
reed_57138360,reed,57138360,20/07/2026,2026-08-07T17:57:36.850510+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,83d997093e01bb6422827086e97b7faf84b1d99dab0ab7f47c1a3b63db60275d,965da19e306b2273d8604e184004e8121ec821ec8a5cd6c34e48e20352f1c4d5,430
reed_57138407,reed,57138407,20/07/2026,2026-08-07T17:57:36.851443+00:00,business analyst,natural,,012d52609ec844dc5a41f4c54f107e690719107b0986371639e0f00b368dcc34,e78d7a7b43afd7011ad59f87a4744950958dadaf4d60a5606a49f8b742b8e606,431
reed_57138505,reed,57138505,20/07/2026,2026-08-07T17:57:36.852776+00:00,other_analyst,natural,,58e3741204c3eecd6dad1345a6054df67f4bb17602fffa634fdd7bcfb9e69565,84cabc994b45dc6cb921ebe5d93032a794354332ccee586838d18407c98789bb,432
reed_57138766,reed,57138766,20/07/2026,2026-08-07T17:57:36.852875+00:00,other_analyst,natural,,ba25a39bb31f0ccc652aa5641b522534fc90761057c53ac2f2379cf132bb29f1,bf8cefd0b13c68ea8d967b05d62a0d797ef4b4733da236257f1e5d4be1ff0b55,433
reed_57138864,reed,57138864,20/07/2026,2026-08-07T17:57:36.853273+00:00,other_analyst,natural,,de74ffe539fbe5381169ed713bee51379744fcf382c0432e2e9b8d5970ab6459,26cfa98e311bcf69c5fd35ab1e257bcb079833a6b14b04313509d0b23be0b3c8,434
reed_57139098,reed,57139098,20/07/2026,2026-08-07T17:57:36.853545+00:00,other_analyst,natural,,d12abbddb2f2190af0a96439e21dabb3e6ba1b359f62894b6eae18f23d7a5ca8,7aee84da8c06d9e0b284eb14f905cc6b5678418c349efc5a64860ada51f27dc9,436
reed_57139364,reed,57139364,20/07/2026,2026-08-07T17:57:36.853639+00:00,business analyst,natural,,0e615c7f2925f5a256fdc29d224d5940a09b2b7fe20f2595bb8208dd22c0278f,069e543f80ffc8b792875d4b593b9a8bf962f45bc8421e04178ea6c24886f53a,437
reed_57139395,reed,57139395,20/07/2026,2026-08-07T17:57:36.853826+00:00,other_analyst,natural,,c4c34c87372831d29ae36b571a8180b943ee1bd36ca31643ab9e6273ac4fef14,86fddedbef75d2db46a2ee44720c30f3cdc34365a05d951fe5fac48a67df2c5c,438
reed_57139860,reed,57139860,20/07/2026,2026-08-07T17:57:36.854062+00:00,finance analyst,natural,,c68fb7a63e9a4d90dac9608cbe04d993744a7e74baebef8c1c9fe6cc176a21a0,184db3302379478d8361043a43c193f1765f29eeab7563105f2bbb1e22b1c81d,440
reed_57140632,reed,57140632,20/07/2026,2026-08-07T17:57:36.855161+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,4cd1b7e8dd210273e7d6c4a5548446f3225eda4ed60ba0a1f54cb348df7c15b2,83c5a1899292666f7b1966864ef5f8343b81b83785a266add5856301b890bdc3,445
reed_57140972,reed,57140972,20/07/2026,2026-08-07T17:57:36.855398+00:00,other_analyst,challenge,C3_role_terminology_edge,ab5b459de7b0d2949908a7b81ce4d2999d44866c385fdc7b9856f85ba93843d4,d7bcd8947b6a53fc4d2e71eb467fcba85686b7c7848406e70f5a4aa69a554f16,447
reed_57141020,reed,57141020,20/07/2026,2026-08-07T17:57:36.855520+00:00,finance analyst,natural,,cda18c383fd8b9477f4de28320579d0602104742e27cfcb9abd47e6f2b131a1c,40c506a6a42ee5190ee65195528a3574ebdae486a9b96a097b2c3e54f747d835,449
reed_57141056,reed,57141056,20/07/2026,2026-08-07T17:57:36.855618+00:00,other_analyst,natural,,3ac8c4aa93d77d7d818e43f19eccbb77e10d955eeae01d1eac206f3d15ff05bc,532a249e1441adea0319363118073a675afdc368f64cadf2e1423e9f702319a4,450
reed_57141094,reed,57141094,20/07/2026,2026-08-07T17:57:36.855693+00:00,other_analyst,natural,,b8735c8bd3a8f331fa884313921c66fcdf2b365d87d023dc7caf4f19cc16aa72,c9fdab1b802afad16432b6b4720c581f167380218dea7cc79248c7e6549d2ae8,451
reed_57141119,reed,57141119,20/07/2026,2026-08-07T17:57:36.855747+00:00,business analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,456283ce5077a8a54e4b8e7e7d5bb8698a7afb2782e59b6cf4f91e802c5a08eb,3fcc60e399be4cd537275027cd170e52a0252e842b993891cad18c3bf867c317,452
reed_57141304,reed,57141304,20/07/2026,2026-08-07T17:57:36.855896+00:00,other_analyst,natural,,02715ce689d028f1221aa13d16feb96e211f68bd9c4f2b5fa1261a1cb1aab014,4f62ea65c79e36a0698c508d5d841d1e93e58063cd58cdb79db8779d93434603,453
reed_57141635,reed,57141635,20/07/2026,2026-08-07T17:57:36.856359+00:00,other_analyst,natural,,1f17b7e77d35adfaf0dff69229f72cedfef3413d2824be5bd6554842717da341,2ceafabc84491658ef6f59354f0e1d746a0dc1d75d7b943b382fff507708c40d,457
reed_57141684,reed,57141684,20/07/2026,2026-08-07T17:57:36.859397+00:00,finance analyst,natural,,d220489bf114b3aa10ece17936ba725747ae675cb3e467362f364bcd16cda8a4,cc4d91b1df198eac0ee3a275327689adb36c891807c584363eb31b408e55e022,474
reed_57141908,reed,57141908,20/07/2026,2026-08-07T17:57:36.859814+00:00,other_analyst,natural,,0e8ec6841c12afb2b93366d4c33176d45d27a3fb6b1dfc4ffcb4ee6694c11e3e,816abbfa4bc9f219951720a750d1c691003fc8ef9621cc24e16af269c8a6c7c0,476
reed_57141958,reed,57141958,20/07/2026,2026-08-07T17:57:36.860062+00:00,other_analyst,natural,,2ed1ddf6f915045d04cb24508dcd72dde9e92d9945988d55c346747ee158d776,33312a27db9eeeb13cf889903fc4e4af3b02d732075bd66e31b21581a35ec609,478
reed_57142111,reed,57142111,20/07/2026,2026-08-07T17:57:36.860303+00:00,finance analyst,natural,,45a025a58d90bb3722ffe971b39e149aa5aa5f640e47825157fce8b1bbf5e9aa,9d5225e0d0388e61cc199c8d85b7bb1a13c4ca61e4d29ca576812cde537b8e4f,481
reed_57142124,reed,57142124,20/07/2026,2026-08-07T17:57:36.860368+00:00,other_analyst,challenge,C1_lexical_low_coverage_semantic_disagreement,2474377cc82b9aa49ab32d1fd858ee3d2e070044b75a384a30c90c91cb2ceddf,10f72ddee50a557b279786a64bd8ebe75c63e5f331167612b9ecce454f31b0d1,482
reed_57142478,reed,57142478,20/07/2026,2026-08-07T17:57:36.860791+00:00,other_analyst,natural,,a88614f340b34efd6f0a25e449e35faf13a2a3ce2a5decce1614c35204407875,101e39590b127cdfcafa0cb41a6e51b276dd4b3d74f0c3b3f3f04d7b8c1dc74e,485
reed_57142528,reed,57142528,20/07/2026,2026-08-07T17:57:36.861015+00:00,other_analyst,natural,,451deaebe03e47ae891433107df5d140e7f94c5e1642d79217d8ae9ae425d501,467789e2ab3c522fe334230581caa998d8adf7d9deba108c23b1046de0d069db,486
reed_57142589,reed,57142589,20/07/2026,2026-08-07T17:57:36.861109+00:00,finance analyst,natural,,6d6d94dbd78649459ca004ddb4c392a5c6cce441e1a54b145404670cbdd007e9,fe9b5412027f6df237d366859f03cc28582d920e0783b615346570a3536d5a33,487
reed_57142839,reed,57142839,21/07/2026,2026-08-07T17:57:36.861220+00:00,business analyst,natural,,9b7f2db8a27f77424df8557c26fbb05fa1d11bdb7783ccf5926994384889e891,61195e9f1eb8ef540892c1a62c1afaf30f700ca1b5d56f4be53e3341a77663ca,488
reed_57142959,reed,57142959,21/07/2026,2026-08-07T17:57:36.864365+00:00,data analyst,natural,,bcd7059634e9d6d6dc4c3331563501cefe3e80934a98ddfbb1fd59ee103111a8,36b185dc7a3009a6eb59e462a681408c98d5d270f6e7d13893a5979a093c6f28,490
reed_57143501,reed,57143501,21/07/2026,2026-08-07T17:57:36.867525+00:00,finance analyst,natural,,d06a9951302c1b73787bdc5495a4d693e9afe825631b98fe8c4ddf4439aec087,f02a7fd3456234fcb8831c6b3550967bc0a4c5f5bc2b024402183bf9bc759331,492
reed_57143703,reed,57143703,21/07/2026,2026-08-07T17:57:36.868021+00:00,other_analyst,natural,,64572136a4968ca50d7968e2e98697ff05770399f6863c357ec8f3dc12cea833,a5c20995f58d83ff416e9d82da67a9e0447cdf51274bc74994a90d994cc75893,495
reed_57144568,reed,57144568,21/07/2026,2026-08-07T17:57:36.868161+00:00,other_analyst,challenge,C3_role_terminology_edge,cc3b61a8d18c17a37e73d8ea71e776d2a18ab6e313c8ecb1a866f395d579c20d,bd25c72efef285f4b857f188e6e04bc3f13d2db7550f2b4451bf03d68d4134c4,497
reed_57145112,reed,57145112,21/07/2026,2026-08-07T17:57:36.868456+00:00,other_analyst,natural,,2508d2ba07b72af28ae46980668c61104a5924773159d8e3c1578195d8319ab9,c031745b2731cd419c965ad9617f496904b10cfd6a3c4fa508ae459a121c4e07,498
reed_57145199,reed,57145199,21/07/2026,2026-08-07T17:57:36.868556+00:00,business analyst,natural,,e7f03390fbfa2bc86d233269c253276a774e00a5f589623676fccfce1415c680,ff690f87e6c855da653c43ba66e3f75fdb19a56bcadade3086238b19daf03d28,499
reed_57146043,reed,57146043,21/07/2026,2026-08-07T17:57:36.868828+00:00,other_analyst,challenge,C2_lexical_ambiguity_homonym,f7c56c306b2b0c5c2f844927c0cec33b457f26360230b5d4ab9bb9e761db404e,6281b73bd15df6f935d20ae691c48e90664177548239fd75213abf9d372b6a74,501
reed_57146243,reed,57146243,21/07/2026,2026-08-07T17:57:36.868901+00:00,finance analyst,natural,,3e611932e7e4d3fb85e4345f60ab0056933068ffc485ee5292aff986ffcc5ca6,a88ac8157b7745848ba6616f0800709765b169145ad7a16d03922f0d113be0ae,502
reed_57146652,reed,57146652,21/07/2026,2026-08-07T17:57:36.869497+00:00,other_analyst,natural,,c166b370a0a6f8c2cf0c15f51613fdcfe2a13bdd7093b046fa8369bb04399604,d2c7b1e5bf042929e9b8d2c86e9e002e3e7aa467966b777b90b4d47b97699ef2,506
reed_57146663,reed,57146663,21/07/2026,2026-08-07T17:57:36.869668+00:00,other_analyst,natural,,d17170c7d2c84ba2d6a9ceea19ea5d978973eef5310476e5dddfea65706bfdf3,c1d994ad876ad9b150e233b2272808609475b19d3e004bf475ada3c3e1e23450,507
reed_57146745,reed,57146745,21/07/2026,2026-08-07T17:57:36.869907+00:00,other_analyst,natural,,1731661823ff5e8346400412a462b786d272863ab069b045eb170e9e1a85730b,d63c1f7b889278d72d1f229110ca30d8b5295399a8171007478e8fb736585fa4,509
reed_57146969,reed,57146969,21/07/2026,2026-08-07T17:57:36.870269+00:00,other_analyst,natural,,c15ed975d360081df72ed2e3f8edc4c2b4beafacd6739d5825a3367a867eb118,e6828dc3cfc69bfcf3b8383c76a44407f84a60cbd00c2e37b280550e94d60ca9,511
